0.08068180084228516,0.0003061699098907411,0.049881741404533386,0.004121833480894566,0.22777259349822998,0.0019224307034164667,0.6353133916854858
0.18031322956085205,0.03280087560415268,0.2339560091495514,0.12722265720367432,0.14527136087417603,0.04659616947174072,0.23383967578411102
0.02610572800040245,0.022268017753958702,0.021033471450209618,0.7842799425125122,0.039092857390642166,0.028462881222367287,0.07875710725784302
0.1013389527797699,0.14338788390159607,0.09366238117218018,0.27617186307907104,0.16243234276771545,0.02762545645236969,0.19538110494613647
0.000971599540207535,9.808877803152427e-05,0.0008063193527050316,0.9804763793945312,0.0008367847767658532,0.004293072037398815,0.012517810799181461
0.15738709270954132,0.012175444513559341,0.1528516560792923,0.20640426874160767,0.21962280571460724,0.06738826632499695,0.18417048454284668
0.0005067372694611549,0.0002725839149206877,0.000658202450722456,0.988049328327179,0.0008035656646825373,0.0033407907467335463,0.00636873347684741
0.02826414629817009,0.3445124924182892,0.013191533274948597,0.5531262159347534,0.03005540370941162,0.021742789074778557,0.009107367135584354
0.0021319750230759382,0.000921388331335038,0.002178456634283066,0.9541118741035461,0.005895670969039202,0.008717912249267101,0.02604280412197113
0.012686062604188919,0.008148059248924255,0.007624947000294924,0.9496603012084961,0.00431214040145278,0.004200291819870472,0.013368251733481884
0.004129915498197079,6.789134204154834e-05,0.0008832025923766196,0.9667358994483948,0.0024216766469180584,0.0033400654792785645,0.022421425208449364
0.04650339111685753,0.0363287590444088,0.04514984413981438,0.791181743144989,0.036267753690481186,0.007279332727193832,0.037289176136255264
0.004842048976570368,1.936420267156791e-05,0.0010388613445684314,0.9720591306686401,0.0020887847058475018,0.004166475031524897,0.01578516513109207
0.0330561101436615,0.10254333913326263,0.022535208612680435,0.7796751856803894,0.035597775131464005,0.008225242607295513,0.018367093056440353
0.003263290738686919,4.355184864834882e-05,0.0007628581952303648,0.9697526693344116,0.0014931680634617805,0.0028920515906065702,0.021792398765683174
0.06685313582420349,0.027534781023859978,0.05525576323270798,0.727417528629303,0.02289964258670807,0.024176418781280518,0.07586273550987244
